"Insändare. Svar: Trumps uttalande om Grönland kullkastar inte Natos garanti - INSÄNDARE. Den västliga försvarsalliansen har överlevt den långvariga konflikten mellan medlemsländerna Grekland och Turkiet. Donald Trumps yviga retorik om Grönland behöver inte innebära att Natos grundläggande försvarsgaranti har upphört att gälla, skriver Vincent Goodbrand."
Ledare: Undersköterskor kan inte fortsätta vara dubbelt så sjuka som andra - Om undersköterskorna i äldreomsorgen halverar sin sjukfrånvaro hamnar de på snittet på arbetsmarknaden. Det vore inte bara bra rent ekonomiskt. Det skulle dessutom frigöra 6 000 årsarbetskrafter.
"Ukrainas attack uppges vara största hittills på rysk mark - Flera militära mål har träffats i en ”massiv” ukrainsk attack mot Ryssland, uppger Ukraina. Angreppet med drönare och robotar är den största hittills på rysk mark, enligt Kiev."
Lavrov: Kommer att hålla ett vakande öga på Trump - Kreml kommer att hålla ett vakande öga på Donald Trump och granska alla amerikanska fredsförslag när han är tillbaka i Vita huset. Det sade utrikesminister Sergej Lavrov vid sin årliga presskonferens i Moskva. – Vi måste lösa Natofrågan – en gång för alla.
"Ukraina: Familjer till krigsfångar kontaktas av ryska agenter - Utföra terrordåd åt Ryssland eller aldrig se en tillfångatagen familjemedlem igen? Det valet ställs ukrainare inför när de kontaktas av ryska agenter, enligt ukrainska myndigheter."
"Sevillastjärna gripen i matchfixningsskandal - Sevillaspelaren Kike Salas har gripits av polis och anklagas för att ha dragit på sig gula kort i en matchfixningsskandal, uppger La Liga."
Insändare. Noterat av DN:s läsare den 14 januari - INSÄNDARE. Läsarna ger kortfattat sin syn på läget i Sverige och världen samt DN:s innehåll tisdagen den 14 januari.
Frida Westman tillbaka i hoppbacken efter svåra knäskadan - För tre år sedan var hon första svenska kvinna att delta i en OS-backhoppning. Då såg framtiden ljus ut. Men sedan kom den svåra knäskadan. Först nu är Frida Westman tillbaka i hoppbacken – och utesluter inte en VM-start.
"Ministern utmanar Tidöavtalet: Lönegolvets framtid i vågskålen - I strid med regeringsunderlaget öppnar arbetsmarknadsminister Mats Persson för att sänka lönegolvet för arbetskraftsinvandrare. – Jag vill inte föregripa diskussionen om exakt nivå, men kan konstatera att Liberalerna är mer än villiga att lyssna på näringslivet, säger Mats Persson."
"Montreals succésvensk i bilolycka - Montreals succérookie Emil Heineman, 23, har varit inblandad i en trafikolycka. Enligt klubben har han ådragit sig en skada på överkroppen och blir borta i tre-fyra veckor."
"Säpochefen: Främmande makt kan utföra terror i Sverige - SÄLEN. Säkerhetspolisen behåller den höga terrorhotnivån. Chefen Charlotte von Essen ser en risk för att utländska underrättelsetjänster driver fram terrordåd i Sverige. – Främmande makt agerar oförutsägbart, säger hon."
Norska stjärnan vilar från världscupen i längdskidor - Norske skidstjärnan Johannes Høsflot Klæbo är inte redo att tävla ännu efter segern i Tour de ski.
Beirutbor: Det är ny bok vi börjat skriva - Läkaren Hadi Murad planerade att fly Libanon för en säkrare framtid utomlands. Nu väljer han att stanna efter det dramatiska politiska stiftet i landet som stod på randen till kollaps.
"Insändare. Svar: Omöjligt bekämpa skuggflottan med krigsförklaring - SVAR PÅ INSÄNDARE. Sverige är på flera sätt insyltat i flera av de vanligaste bekvämlighetsflaggade länderna. Därför skulle det nog vara omöjligt att möjligt bekämpa den ryska skuggflottan i Östersjön med krigsförklaringar mot dessa länder, skriver Rickard Nordström."
"Insändare. Löfvens kritik mot Musk är hyckleri av värsta sort - INSÄNDARE. En tidigare statsminister och numera ledaren för de Europeiska socialdemokrafterna borde leva som han lär. Stefan Löfvens kritik mot Teslagrundaren Elon Musk är hyckleri av värsta sort, skriver Teslaägaren Simon Lindgren."
Insändare. Hur ska en arbetslös 62-åring få jobb utan statlig hjälp? - INSÄNDARE. Arbetsförmedlingen måste kunna erbjuda hjälp i hela landet till personer som blivit arbetslösa. Hur ska en arbetslös 62-åring kunna få ett jobb utan statlig hjälp? frågar sig Anita K Johansson.
Ewa Stenberg: Kan ett Nato med Trump sätta ner foten mot Putin? - Inget sabotage av vare sig Ryssland eller Kina är bevisat – men Nato startar ändå en regelrätt militär operation i Östersjön. Det visar hur svårt militäralliansen har att hantera kabelbrotten. Nu görs en kraftansträngning för att hitta sätt för Natoländerna att ingripa utan att bryta mot internationell rätt.
”Svennis” dog med stora skulder: ”Finns ingenting att dela ut” - Sven-Göran ”Svennis” Erikssons liv var rikt på framgångar och upplevelser. Men den legendariske fotbollstränaren lämnade efter sig stora skulder. Det visar bouppteckningen.
"Kritiken mot Hegseth: ”Måste ändra din kvinnosyn” - Pete Hegseth kan bli ett av Trumps ministerval som blir svårast för Republikanerna att baxa genom senaten. I tisdagens utfrågning pressas han hårt – inte minst om sin syn på kvinnor i militären. – Du kommer behöva ändra din kvinnosyn om du ska kunna sköta det här jobbet, säger demokraten Kirsten Gillibrand."
"Insändare. Ställ ut containrar för återvinningen av kläder - INSÄNDARE. Att minska textil­slöseriet är en stor och angelägen fråga som alla svenskar nu enligt en ny lag ska verka för. Men då behövs det textilbehållare att lägga kläder i på alla återvinningsstationer, skriver Helve Tsai, vice ordförande i Stockholmspartiet."
Erik Helmerson: Om Bromma läggs ner måste det gå att ta sig till Arlanda - Det är rätt att lägga ner Bromma flygplats. Men vem kan lita på att politikerna betalar de stora summor som krävs för att Arlanda ska bli ett vettigt alternativ?
Village People uppträder när Trump blir president: ”Hjälper till att föra landet samman” - Att countrysångerskan Carrie Underwood kommer att sjunga när Donald Trump svärs in som president den 20 januari har väckt starka reaktioner i sociala medier. Dessutom uppträder discogruppen Village People i samband med presidentinstallationen.
"Extra skjuts uppåt på börsen efter nya tulluppgifter - Signaler om en mjukstart för nya USA-tullar när Donald Trump tillträder gav en börsvändning. Ovanpå det kom oväntat små prisökningar i USA:s producentled i december, vilket dämpar inflationsoron. Stockholmsbörsens OMXS-index har strax före klockan 15 gått upp med 0,9 procent."
Emma Bouvin: Just nu är inget otänkbart i Libanon - Nyss såg det som sker i Libanon otänkbart ut. Efter år av politiskt dödläge har landet fått en president som vågat gå emot Hizbollah i sitt val av premiärminister. En del libaneser vågar nu drömma om en framtid – där huvudstaden åter kan kallas ”Mellanösterns Paris”.
"Rimmad romandebut med lite väl fria tyglar - Fritiof Ajvide debuterar med ”Våldet under huden”, en roman som präglas av kärleken till gangsterrappen. Det blir lite fluffigt och dissonant, tycker Gabriel Zetterström."
"OS-stjärnan till Diamond League i Stockholm - Hon vann OS-guld i Paris. Nu är 100-metersstjärnan Julien Alfred, Saint Lucia, klar för Diamond League-galan i Stockholm."
"Kravet på regeringen: ”Lägg korten på bordet om Bromma” - Bromma flygplats blöder pengar och regeringen väljer att dölja kostnaderna. Kritiken kommer från Stockholms handelskammare. – Förlusterna dränerar Swedavias möjligheter att utveckla Arlanda, säger chefekonomen Carl Bergkvist."
"Medvedevs utbrott: Slog sönder racket och kamera - Till slut tappade Daniil Medvedev humöret. Frustrerad slog han sönder sin racket och nätkameran. – Jag vet att jag spelar bättre när jag spelar mer tennis, säger stjärnan om den tuffa femsetaren mot thailändaren Kasidit Samrej."
"Domen för Arsenalstjärnan: Korsbandet av - Arsenals anfallare Gabriel Jesus bars ut på bår i FA-cupmötet med Manchester United – och nu står det klart att främre korsbandet är av, skriver klubben på X."
"Hanna Fahl: Det är en uråldrig historia – mannen med sund kvinnosyn som visar sig vara rutten - Neil Gaiman och Joss Whedon profilerade sig båda som feminister med sund kvinnosyn. Därför blir fallet desto större när de anklagas för motsatsen, skriver Hanna Fahl."
"Nathan Shachar: Många har dött i väntan på ett avtal som torpederats - ”Gång på gång under året som gått har vi, med vårt politiska inflytande, lyckats torpedera avtal om gisslanutväxling”. Med de orden, i en post på nätet, har polisminister Itamar Ben Gvir ställt till det ordentligt för premiärminister Benjamin Netanyahu."
Frida Karlsson tillbaka – åker i Les Rousses - Överbelastningsskadan i foten stoppade henne från Tour de Ski. Nu är Frida Karlsson redo för världscupen igen. Skidstjärnan gör comeback i Les Rousses senare i veckan.
"Friades från mord på sambon – nya bevis kan fälla - Den 61-årige mannen åtalades för mord och grov våldtäkt på sin sambo. Åklagaren yrkade på livstid. Tingsrätten friade mannen från mord, men dömde för våldtäkt av normalgraden till 3 år och 8 månaders fängelse. Nu har åklagaren överklagat domen – och hon har ny bevisning."
Fantasyförfattaren Neil Gaiman anklagas för sexuella övergrepp - Den prisbelönta fantasyförfattaren Neil Gaiman är aktuell med flera tv-serieadaptioner. Men efter att han förra året anklagades för sexuella övergrepp har två av produktionerna lagts på is – och nu kliver fler kvinnor fram i en granskning i Vulture.
Knappt har röken lagt sig – nu rullar byggföretagen in - LOS ANGELES. Det ryker fortfarande från de ödelagda hustomterna efter den dyraste naturkatastrofen i Kaliforniens historia. Då rullar en byggherre ut sina maskiner.
"Nato inleder ny insats för Östersjöns säkerhet - HELSINGFORS. Nato ökar ytterligare sin närvaro i Östersjön. Det meddelar ledare för Natos åtta Östersjöländer vid ett extrainsatt toppmöte på tisdagen. En ny operation, Baltic Sentry, inleds. För att få bukt med Rysslands så kallade skuggflotta går länderna även igenom sina lagar för att se om de kan göra som Finland: borda en oljetanker och ta den i beslag."
"Malin Ullgren: 1925 ringde och ville ha sina erotiska hotspots tillbaka - Är det något min generation ständigt påminns om är det att allt som vi tyckte var normalt, som krogragg och demokrati, tillhör världen av i går, skriver Malin Ullgren."
"Marjane Satrapi tackar nej till franska Hederslegionen - Den iransk-franska tecknaren och filmaren Marjane Satrapi tackar nej till den franska utmärkelsen Hederslegionen, som hon tilldelades i somras, skriver Le Monde."
"Björn Wiman: Vem hade trott att gymägaren från Ockelbo var en kulturprins? - Retoriskt har kungahuset låg benchmark, som det heter på managementsvenska. Men prins Daniels lovtal till filmkonsten var sällsynt levande, skriver Björn Wiman."
"DN Debatt Repliker. ”Etiska principer måste gälla även i det psykiatriska forskningsfältet” - DN DEBATT REPLIK. Jenny Wetterling och Alain Topor, RSMH: Historien förskräcker med försök på människor med psykiska problem utan deras medgivande, från elchockbehandlingens första patient till lobotomin."
"Forssell: ”Medborgarskap ska vara någonting man förtjänar” - Det ska ta längre tid innan någon kan bli svensk medborgare. Dessutom ska krav ställas på egen försörjning, kunskap om det svenska samhället och på ett hederligt levnadssätt. Det är förslagen i en ny utredning som presenterades på tisdagen. Enligt migrationsminister Johan Forssell kan kraven bli hårdare än utredningen föreslår. – Vi kommer studera om det här går tillräckligt långt. Jag stänger inga dörrar åt något håll, säger han till DN."
Förmögen elitist och övertygad europé – här är mannen som vill leda Tyskland - BERLIN. Många bedömare är överens: Det enda som kan stoppa Friedrich Merz från att bli tysk förbundskansler i valet den 23 februari är hans egna misstag. Han måste hålla sin arrogans i schack. DN har gjort en genomlysning av miljonären som flyger sina egna flygplan och är en övertygad europé.
Dieselpriset nära 19 kronor litern - Ledande drivmedelskedjor höjer priserna tydligt för så gott som alla fossila drivmedel – den senaste höjningen i en rad av höjningar på senare tid.
"Filip och Fredrik jobbar på ny film - Det blev inget jättefirande för Filip och Fredrik efter Guldbaggen. Nu har duon börjat på en ny film. ”Arbetet fortsätter! Vi ska träffas klockan 9 i morgon (läs: i dag) för att skriva”, säger Fredrik Wikingsson."
"Avtal om vapenvila kan bli klart i dag - Om inget oförutsett inträffar är chansen stor att ett avtal om vapenvila i Gaza kan nås på tisdagen, uppger källor med insyn i förhandlingarna till Jerusalem Post. Enligt nyhetsbyrån AP har Hamas accepterat ett utkast till överenskommelse."
Kina redo slå tillbaka mot Trumps tullhot - Århundrades maktkamp mellan USA och Kina skruvas upp när Donald Trump åter kliver upp på presidenttronen. Trump har lovat höjda tullarna på kinesiska varor från dag ett. Och den här gången väntas Peking gå till hårt motangrepp i en strid där hela världen står som förlorare.
"Vesna Prekopic: Medier normaliserar sexuell exploatering - Kvinnor som exploateras och utnyttjas sexuellt är inte en likvärdig part gentemot de män som köper dem. Därför ska medier inte kalla dem för sexarbetare, skriver Vesna Prekopic."
"Insändare. Förklara krig mot små stater som Putin utnyttjar - INSÄNDARE. Länderna runt Östersjön behöver agera ännu mer kraftfullt mot den ryska skuggflottan i Östersjön. Förklara krig mot de små stater där fartyg bekvämlighetsflaggas, skriver Kenneth Nilsson."
"Hamnarbetarförbundet varslar om blockad mot Israel - Hamnarbetarförbundet vill blockera leveranser av försvarsmateriel till och från Israel. På tisdagen varslade fackföreningen arbetsgivaren, Sveriges Hamnar, om planerna. – Bakgrunden för våra medlemmar är den humanitära situationen – att det är så fruktansvärt många barn som dör, säger förbundets vice ordförande Erik Helgeson."
"Insändare. Svar: ”Den sista resan” är en mänsklig och varm film - SVAR PÅ INSÄNDARE. Att vuxna barn tar med en äldre förälder på en upplevelse utomlands är något som jag själv skulle vilja uppleva. ”Den sista resan” är en mänsklig och varm film, skriver Susanne Linde."
"Åsa Beckman: Min åskpinne gick ett dystert öde till mötes - Att visa upp och recensera pinnar på nätet har blivit ett viralt fenomen. Åsa Beckman förstår varför. ”Alla som har plockat hem en pinne från skogen vet att de kan ha betydligt mer utvecklade personligheter än människor”, skriver hon i en kärleksförklaring till sin barndoms åskpinne."
Pinnar gör succé på sociala medier - Män som lever ut sin inre pojke eller ett allmänmänskligt uttryck för biofili? DN besöker det som kallats för ”internets bästa plats”: bilder på pinnar.
"Trumpåklagaren: Han skulle ha fällts i domstol - Trump skulle ha fällts för sina försök att sitta kvar vid makten 2020 om han inte hade blivit omvald till president, enligt särskilde åklagaren Jack Smith. ”Ingen människa i detta land är så högt uppsatt att han står över lagen”, skriver han i en offentliggjord rapport. Efter två nedlagda brottsutredningar har Smith sagt upp sig, men anser att hans teams arbete ändå har varit till rättsstatens gagn."
Mamman som hållit sina barn undan samhället kan själv inte läsa - Hon erkänner att hon hindrat sina barn från att gå i skolan. Men nekar till att medvetet ha saboterat deras LVU. Kvinnan som är född i Norge och uppvuxen i Sverige säger att hon aldrig förstått myndighetsbesluten. – Jag kan själv inte läsa.
"Nisse: Alla fakta är fel, men det stämmer nog ändå - Den som inte orkar googla själv kan alltid fråga AI. Så resonerar allt fler. Somliga tycks till och med lita på resultat som de vet inte stämmer."
"Hamas har en ny Sinwar – och han rekryterar - En ny Sinwar har stigit i graderna sedan Hamasledaren Yahya Sinwars död. Lillebror Mohammed sägs nu leda den militära grenen – och uppges jobba hårt för att bygga upp den terrorstämplade rörelsen. – Hamas återuppbyggs snabbare än Israel dödar dem, säger en israelisk före detta general."
"Danske Rune vidare efter rysare - Det krävdes fem set. Men till slut blev Holger Rune klar för andra omgången i Australian Open. Dansken fick 4–6, 6–3, 6–4, 3–6, 6–4 mot kinesen Zhang Zhizhen."
"Klart för nordiskt AI-samarbete – inspirerat av Sverige - Det Nordiska ministerrådet har klubbat finansieringen av ett nordiskt AI-center. – Europa har halkat efter och vi ser att vi behöver lägga i en extra växel, säger EU-minister Jessica Rosencrantz till DN."
"Fascistisk falkenerare la ut penisbild – sparkas - Lazio har sparkat sin högerextrema falkenerare, som har hand om klubbens maskot, örnen Olimpia. Skälet: han har lagt ut bilder på sin erigerade penis på nätet."
"Guide: Inför herrarnas handbolls-VM - Sverige är revanschsuget efter OS-missen i somras, men skador stör. Favoritskapet hamnar i stället som vanligt på Danmark. Här är guiden inför herrarnas handbolls-VM."
"Trots stjärntappet – Danmark Hellgrens VM-favorit - Två av handbollsvärldens starkast lysande stjärnor har slutat i landslaget, men Danmark ses ändå som favorit när VM inleds på tisdagen. – För danskarna är Mikkel Hansen och Niklas Landin som Zlatan för Sverige, säger tv-experten Claes Hellgren."
"Johan Croneman: Skitungen Jonatan Unge hade kunnat få mig att gråta - I SVT-serien ”Cecilias unge” följer den enastående Cecilia Hagen med sin son Jonatan Unge på en misslyckad ståuppturné. För min del hade de kunnat småprata i en tvättstuga. Det hade ändå blivit lysande tv, skriver Johan Croneman."
"Militärexpert: Hybridkrig är största ryska hotet i Östersjön - Nato ökar sin närvaro i Östersjön efter att Finland beslagtagit oljetankern Eagle S, som misstänks vara en del av Rysslands skuggflotta. Det är en ovan situation för försvarsalliansen, menar Tormod Heier, professor vid norska försvarshögskolan. – Nato är dåligt på hybridkrig, säger han."
"Bostadsmarknaden överraskar med stark uppgång under 2024 - Trots ett turbulent år visar den svenska bostadsmarknaden en oväntat stark uppgång på över fem procent under 2024. I landets storstäder har bostadspriserna fortsatt att stiga, och på riksnivå har både bostadsrätter och villor uppvisat en stadig prisuppgång. Det visar Svensk Mäklarstatistik."
"Året var 1986 – har du koll? - Det handlar om sport, musik och politik – testa vad du kan."
"Barbro, 85: Halkan gör att folk bunkrar mat - Varje år skadas tusentals personer allvarligt av fallolyckor i trafikmiljön, runt hälften på grund av snö och is. För 85-åriga Barbro Olsson i Gubbängen i södra Stockholm innebär risken att skada sig att hon blir instängd i sitt hem. – Broschyren ”När krisen eller kriget kommer” borde kompletteras med ”när halkan kommer”, säger Barbro Olsson."
"Här drabbas flest av halkolyckor i Stockholm - Förra vintern sökte över femtusen patienter vård för halkolyckor i Region Stockholm. Det kostade sjukvården mer än hundra miljoner kronor – och värst drabbades en välmående del av innerstaden, visar DN:s grafik."
"”Är snart 40 år - ska jag ge upp hoppet om en längre relation?” - Han är nästan 40 år och har aldrig haft ett längre förhållande med en kvinna. Hur ska han hantera känslan av ensamhet och otillräcklighet, som bara växer sig starkare? Och ska han ge upp hoppet om att träffa någon? Psykoterapeuten Daniel Rosenlind ger råd."
"Helena Lindblad: Guldbaggen till Bianca Kronlöf var kvällens hit - Om Lars Hammar i ”Den sista resan” stal publikens hjärtan, så var det Bianca Kronlöf som stod för den politiska passionen. Helena Lindblad larmar och gör sig till för en vinnande visselblåsare i vårddramat ”Så länge hjärtat slår”."
